Afiliación,Nombre de Afiliación,Moneda,Tipo de Transacción,Número de Control,Número de Tarjeta,Tipo de Tarjeta,Monto de Transacción Signo,Monto de Disposición,Fecha Transacción,Diferimiento Inicial,Tipo de Plan,Número de Pagos,Código Autorización,Referencia,Referencia Interbancaria,Referencia Cliente 1,Referencia Cliente 2,Referencia Cliente 3,Terminal ID,Fecha Liberación,Fecha Aplicación,Fecha de Controversia,Fecha Retención,Giro Comisión,Importe Depósito,Total de IVA,Total de Comisiones,IVA de Pagos Diferidos,IVA de Disposición Pagado,IVA de Disposición Cobrado,Comisión de Disposición Pagado,Comisión de Disposición Cobrado,Comisión Pagos Diferidos,Validación 3D Secure,Conversión Global Banorte,Fuente de Transacción,Lote de Transacción, Hora de Transacción
09231577,GASOL VILLA,MXP,1,232139020003123333454300037022,****************,Débito,370.22,0.0,21/12/2025,0,0,0,050725,821461246425,75445505355009192315773,,,,23213902,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.47,-2.96,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:05:06
09231577,GASOL VILLA,MXP,1,232139020006293158998700020000,****************,Débito,200.0,0.0,15/12/2025,0,0,0,940619,731565832557,74518995349000792315773,,,,23213902,01/01/0001,16/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.26,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,08:00:09
08660455,DIAZ GAS SA CV,MXP,1,375835790004953401570300005000,****************,Débito,50.0,0.0,02/12/2025,0,0,0,000093,731537301737,74518995336001486604550,,,,37583579,01/01/0001,03/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.06,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:48:11
09662848,FORMULA GAS,MXP,1,458177090001928180266300050000,****************,Débito,500.0,0.0,13/12/2025,0,0,0,338509,731563029040,74518995347016096628481,,,,45817709,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:22:41
09662848,FORMULA GAS,MXP,1,458177090004634826070300050000,****************,Débito,500.0,0.0,01/12/2025,0,0,0,011996,731535833672,75445505335014996628483,,,,45817709,01/01/0001,02/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:31:19
09662848,FORMULA GAS,MXP,1,458177080006834822442900086525,****************,Débito,865.25,0.0,05/12/2025,0,0,0,906570,731544764024,74518995339013196628487,,,,45817708,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.52,-9.52,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:38:03
07404315,TOTALGAS,MXP,1,534085660007514703414200087798,****************,Débito,877.98,0.0,17/12/2025,0,0,0,648151,821456456229,74518995351000874043157,,,,53408566,01/01/0001,18/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.7,-4.39,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,16:10:49
07404315,TOTALGAS,MXP,1,534085660000463978382400200000,****************,Débito,2000.0,0.0,28/12/2025,0,0,0,000042,731593836868,74518995362001474043156,,,,53408566,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.6,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,12:50:52
09662848,FORMULA GAS,MXP,1,458177080000404699469600020000,****************,Débito,200.0,0.0,08/12/2025,0,0,0,089124,731550317174,75445505342004696628488,,,,45817708,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,10:21:59
09662848,FORMULA GAS,MXP,1,458177100005286525066300108057,****************,Débito,1080.57,0.0,09/12/2025,0,0,0,645650,731554049615,75445505343019096628481,,,,45817710,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.9,-11.89,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,20:25:14
09662848,FORMULA GAS,MXP,1,458177080009107580549500023790,****************,Débito,237.9,0.0,16/12/2025,0,0,0,548242,821454655252,75445505350004596628488,,,,45817708,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,08:50:50
09636630,TOTALGAS,MXP,1,513696190006099144602100071334,****************,Débito,713.34,0.0,31/12/2025,0,0,0,001600,731599470705,74518995365000296366305,,,,51369619,01/01/0001,02/01/2026,01/01/0001,01/01/0001,5541,0.0,-1.26,-7.85,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,11:27:06
07404315,TOTALGAS,MXP,1,534085660005816246525400360000,****************,Débito,3600.0,0.0,10/12/2025,0,0,0,932613,731555167076,75445505344000774043150,,,,53408566,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.88,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:15:53
09662848,FORMULA GAS,MXP,1,458177100006805163844800014000,****************,Crédito,140.0,0.0,27/12/2025,0,0,0,783868,731591574903,75445505361003396628489,,,,45817710,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.27,-1.68,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,07:03:23
09231577,GASOL VILLA,MXP,1,232139020008788487535800065024,****************,Crédito,650.24,0.0,30/12/2025,0,0,0,04808D,731598939925,74518995364004892315774,,,,23213902,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-3.23,-20.16,0.0,0.0,0.0,0.0,0.0,0.0,,N,VISA,,22:58:26
09662848,FORMULA GAS,MXP,1,458177080008567283854400010000,****************,Débito,100.0,0.0,15/12/2025,0,0,0,590524,731567415362,74518995349013496628482,,,,45817708,01/01/0001,16/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,18:43:26
09662848,FORMULA GAS,MXP,1,458177080003761183653400010000,****************,Crédito,100.0,0.0,29/12/2025,0,0,0,292807,731596306530,75445505363011396628480,,,,45817708,01/01/0001,30/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.19,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:47:43
09662848,FORMULA GAS,MXP,1,458177090000961699177300051580,****************,Crédito,515.8,0.0,12/12/2025,0,0,0,033319,731560268859,74518995346013196628488,,,,45817709,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.99,-6.19,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,15:17:20
07404328,TOTALGAS,MXP,1,534116340006903012332500020000,****************,Débito,200.0,0.0,13/12/2025,0,0,0,169744,731562253468,74518995347000874043287,,,,53411634,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,13:05:57
09662848,FORMULA GAS,MXP,1,458177090006891562294300010000,****************,Débito,100.0,0.0,05/12/2025,0,0,0,411512,731544209113,74518995339011796628485,,,,45817709,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:32:42
09662848,FORMULA GAS,MXP,1,458177100007525017965600023790,****************,Crédito,237.9,0.0,27/12/2025,0,0,0,K3SKHJ,731593160382,74518995361017596628485,,,,45817710,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.46,-2.85,0.0,0.0,0.0,0.0,0.0,0.0,,N,VISS,,20:59:13
09662848,FORMULA GAS,MXP,1,458177100001700982958000023790,****************,Débito,237.9,0.0,18/12/2025,0,0,0,637527,731574600560,75445505352014996628481,,,,45817710,01/01/0001,19/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,19:36:50
09662848,FORMULA GAS,MXP,1,458177090005824788804800030000,****************,Débito,300.0,0.0,03/12/2025,0,0,0,048645,821440138149,74518995337007896628484,,,,45817709,01/01/0001,04/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,14:12:17
07981261,TOTAL GAS,MXP,1,529378220003645775659900035985,****************,Débito,359.85,0.0,10/12/2025,0,0,0,061985,731555899777,75140425344014028034039,,,,52937822,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.58,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:36:00
09231577,GASOL VILLA,MXP,1,232139020000151234354900030000,****************,Débito,300.0,0.0,05/12/2025,0,0,0,053703,821442603057,75445505339002792315773,,,,23213902,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.38,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,15:15:37
09231577,GASOL VILLA,MXP,1,232139020004623043890900050000,****************,Débito,500.0,0.0,24/12/2025,0,0,0,463060,731586494399,74518995358000192315777,,,,23213902,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.64,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,02:11:10
09662848,FORMULA GAS,MXP,1,458177100001585510115500005000,****************,Crédito,50.0,0.0,05/12/2025,0,0,0,634359,731543524940,74518995339005096628484,,,,45817710,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.1,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,10:18:07
09231577,GASOL VILLA,MXP,1,232139020005565922257700108664,****************,Crédito,1086.64,0.0,26/12/2025,0,0,0,338349,731590850421,74518995360002392315777,,,,23213902,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.09,-13.04,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:31:23
09662848,FORMULA GAS,MXP,1,458177080002443229722100008000,****************,Débito,80.0,0.0,10/12/2025,0,0,0,056977,731554488290,74518995344004296628488,,,,45817708,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.14,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,07:23:33
07404295,TOTALGAS,MXP,1,515857690005371636079300060000,****************,Débito,600.0,0.0,14/12/2025,0,0,0,846170,731564527309,75445505348000474042953,,,,51585769,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.06,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,14:01:19
09662848,FORMULA GAS,MXP,1,458177080003897244508100011895,****************,Débito,118.95,0.0,02/12/2025,0,0,0,824039,731538391695,75445505337000796628482,,,,45817708,01/01/0001,04/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.21,-1.31,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,23:02:59
09231577,GASOL VILLA,MXP,1,232139020006078349024000185000,****************,Crédito,1850.0,0.0,27/12/2025,0,0,0,027858,731592492229,74518995361002092315779,,,,23213902,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-9.18,-57.35,0.0,0.0,0.0,0.0,0.0,0.0,,N,VISA,,15:35:36
07404308,TOTALGAS I,MXP,1,911043500002528524249500066465,****************,Débito,664.65,0.0,20/12/2025,0,0,0,270269,731578313438,74518995354001374043082,,,,91104350,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.17,-7.31,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,13:13:40
07404328,TOTALGAS,MXP,1,534116340007175635054900030000,****************,Débito,300.0,0.0,15/12/2025,0,0,0,001064,731566498408,74518995349000574043288,,,,53411634,01/01/0001,16/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:27:48
09662848,FORMULA GAS,MXP,1,458177080006147083227600020000,****************,Débito,200.0,0.0,22/12/2025,0,0,0,003149,731582036501,74518995356002896628481,,,,45817708,01/01/0001,23/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,10:05:43
09662848,FORMULA GAS,MXP,1,458177100007740545305600025790,****************,Crédito,257.9,0.0,12/12/2025,0,0,0,931913,731561174142,74518995346022696628484,,,,45817710,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.49,-3.09,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,21:05:47
09231577,GASOL VILLA,MXP,1,232139020001744214245300079011,****************,Crédito,790.11,0.0,09/12/2025,0,0,0,526937,731552864257,75445505343002592315779,,,,23213902,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.52,-9.48,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,12:39:33
09662848,FORMULA GAS,MXP,1,458177100009853684029700025790,****************,Crédito,257.9,0.0,02/12/2025,0,0,0,662371,731538230776,74518995336017696628486,,,,45817710,01/01/0001,03/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.49,-3.09,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,20:59:47
09662848,FORMULA GAS,MXP,1,458177090009874233243800047580,****************,Crédito,475.8,0.0,28/12/2025,0,0,0,304223,731594781847,74518995362013996628489,,,,45817709,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.91,-5.71,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,21:06:29
07539310,TOTAL GAS,MXP,1,535529170003454616031800050000,****************,Débito,500.0,0.0,27/12/2025,0,0,0,049134,731592575239,74518995361000775393105,,,,53552917,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.8,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,16:10:00
07539310,TOTAL GAS,MXP,1,535529170001470109044700039500,****************,Débito,395.0,0.0,13/12/2025,0,0,0,375910,731563705114,74590385347014047672745,,,,53552917,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.63,-3.95,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,23:33:09
07404315,TOTALGAS,MXP,1,534085660008517734566200030000,****************,Débito,300.0,0.0,21/12/2025,0,0,0,082742,821461321651,75445505355002974043150,,,,53408566,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.24,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,20:28:27
07404328,TOTALGAS,MXP,1,534116340005277672307600031000,****************,Débito,310.0,0.0,03/12/2025,0,0,0,023690,731540080079,74518995337000974043288,,,,53411634,01/01/0001,04/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.55,-3.41,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,18:04:18
09662848,FORMULA GAS,MXP,1,458177080000342693838900008103,****************,Crédito,81.03,0.0,26/12/2025,0,0,0,091414,821465526709,74518995360002096628483,,,,45817708,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.16,-0.97,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,09:43:05
07404315,TOTALGAS,MXP,1,534085660004891758559200025000,****************,Débito,250.0,0.0,06/12/2025,0,0,0,013258,731546578809,75445505340000874043153,,,,53408566,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.2,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,13:51:32
07981261,TOTAL GAS,MXP,1,529686850005843095733300050000,****************,Débito,500.0,0.0,07/12/2025,0,0,0,608919,731548375181,75445505341000279812615,,,,52968685,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.8,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,11:22:13
09662848,FORMULA GAS,MXP,1,458177100005180604424400095160,****************,Crédito,951.6,0.0,24/12/2025,0,0,0,005875,731586869843,75445505358007996628489,,,,45817710,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.83,-11.42,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,10:40:45
07404295,TOTALGAS,MXP,1,533980700004087431772500030000,****************,Débito,300.0,0.0,08/12/2025,0,0,0,525462,731551520410,75445505342002374042956,,,,53398070,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,18:09:47
09662848,FORMULA GAS,MXP,1,458177080001343882691400030000,****************,Débito,300.0,0.0,09/12/2025,0,0,0,000979,821446441953,74518995343003096628483,,,,45817708,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,07:11:28
09662848,FORMULA GAS,MXP,1,458177080004243582846000020000,****************,Débito,200.0,0.0,11/12/2025,0,0,0,000595,731558408759,74518995345015996628486,,,,45817708,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,18:29:17
09662848,FORMULA GAS,MXP,1,458177090006714788694300040000,****************,Débito,400.0,0.0,22/12/2025,0,0,0,736611,731582226198,74518995356005896628484,,,,45817709,01/01/0001,23/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.7,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,11:29:58
07404295,TOTALGAS,MXP,1,911023850007377816583300050000,****************,Débito,500.0,0.0,16/12/2025,0,0,0,000109,731569166868,74518995350001174042957,,,,91102385,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,15:20:06
07404328,TOTALGAS,MXP,1,534116340006891646684600074145,****************,Débito,741.45,0.0,13/12/2025,0,0,0,599288,731562050564,74518995347000774043288,,,,53411634,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.31,-8.16,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,11:56:00
07539310,TOTAL GAS,MXP,1,,****************,Débito,400.0,0.0,30/12/2025,0,0,0,000171,731598288168,74518995364000375393106,,,,53552917,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.64,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:27:21
09662848,FORMULA GAS,MXP,1,458177080007755700096900020000,****************,Débito,200.0,0.0,06/12/2025,0,0,0,000499,731545821868,74518995340003596628481,,,,45817708,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,08:53:01
09662848,FORMULA GAS,MXP,1,458177090007024354105600116055,****************,Crédito,1160.55,0.0,05/12/2025,0,0,0,146315,731544795537,74518995339012996628481,,,,45817709,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.23,-13.93,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:48:07
09662848,FORMULA GAS,MXP,1,458177080000900749829800020000,****************,Débito,200.0,0.0,17/12/2025,0,0,0,080767,731572036008,75445505351016296628484,,,,45817708,01/01/0001,18/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,18:28:40
09231577,GASOL VILLA,MXP,1,232139020006155193383800030000,****************,Débito,300.0,0.0,14/12/2025,0,0,0,072536,731565407118,75445505348009192315773,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.38,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,20:27:25
09662848,FORMULA GAS,MXP,1,458177100008756667876100090000,****************,Débito,900.0,0.0,30/12/2025,0,0,0,066384,821468814426,74518995364001496628487,,,,45817710,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.58,-9.9,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:13:43
09662848,FORMULA GAS,MXP,1,458177100004897173342000047580,****************,Crédito,475.8,0.0,09/12/2025,0,0,0,798443,731553207806,74518995343010696628482,,,,45817710,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.91,-5.71,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:47:18
09662848,FORMULA GAS,MXP,1,458177090004870361521600040000,****************,Crédito,400.0,0.0,02/12/2025,0,0,0,472210,731536528715,75445505336004996628483,,,,45817709,01/01/0001,03/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.77,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,09:20:56
09662848,FORMULA GAS,MXP,1,458177090009453413682200030000,****************,Débito,300.0,0.0,28/12/2025,0,0,0,000122,821467199915,74518995362002296628489,,,,45817709,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,08:23:17
09662848,FORMULA GAS,MXP,1,458177100007803557751000060000,****************,Débito,600.0,0.0,28/12/2025,0,0,0,000416,731594018116,74518995362006996628483,,,,45817710,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.06,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:16:19
07404295,TOTALGAS,MXP,1,515857690004888065214700050000,****************,Débito,500.0,0.0,11/12/2025,0,0,0,206244,731556998995,74518995345000274042956,,,,51585769,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:47:04
09662848,FORMULA GAS,MXP,1,458177080003931047661200055010,****************,Débito,550.1,0.0,11/12/2025,0,0,0,798970,821449193650,74518995345010796628489,,,,45817708,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.64,-16.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,VISA,,12:58:21
09662848,FORMULA GAS,MXP,1,458177080000983098860300049959,****************,Débito,499.59,0.0,27/12/2025,0,0,0,693236,731591548179,74518995361000696628480,,,,45817708,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,05:23:04
09662848,FORMULA GAS,MXP,1,458177100002463376677300042165,****************,Crédito,421.65,0.0,20/12/2025,0,0,0,000769,731577639817,74518995354003696628483,,,,45817710,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.81,-5.06,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,08:04:07
09662848,FORMULA GAS,MXP,1,458177090000022598240800050000,****************,Crédito,500.0,0.0,10/12/2025,0,0,0,006416,821448411449,75445505344017396628481,,,,45817709,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.96,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,18:39:46
09662848,FORMULA GAS,MXP,1,458177080008641458771600050000,****************,Débito,500.0,0.0,24/12/2025,0,0,0,846017,731587511157,74518995358009896628484,,,,45817708,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:20:11
09231577,GASOL VILLA,MXP,1,232139020008191142387400058225,****************,Crédito,582.25,0.0,17/12/2025,0,0,0,149589,731570898192,74518995351002992315772,,,,23213902,01/01/0001,18/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.12,-6.99,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,11:45:34
09662848,FORMULA GAS,MXP,1,458177100008499195400100047580,****************,Débito,475.8,0.0,13/12/2025,0,0,0,381898,731562968564,74518995347015596628488,,,,45817710,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.84,-5.23,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:02:33
09662848,FORMULA GAS,MXP,1,458177080002700214479300023790,****************,Débito,237.9,0.0,19/12/2025,0,0,0,417121,731575267455,75445505353005196628486,,,,45817708,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,08:25:30
09231577,GASOL VILLA,MXP,1,232139020005223709314400250000,****************,Crédito,2500.0,0.0,25/12/2025,0,0,0,042809,821465199696,75445505359002992315776,,,,23213902,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-4.8,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,18:44:28
07404315,TOTALGAS,MXP,1,534085660001196802569500020000,****************,Débito,200.0,0.0,31/12/2025,0,0,0,032170,821470439069,75445505365001774043152,,,,53408566,01/01/0001,02/01/2026,01/01/0001,01/01/0001,5541,0.0,-0.16,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,21:23:21
07404315,TOTALGAS,MXP,1,534085660004846246525400360000,****************,Débito,3600.0,0.0,06/12/2025,0,0,0,905596,731546111404,75445505340000574043156,,,,53408566,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.88,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,11:14:29
09662848,FORMULA GAS,MXP,1,458177080006435927882400063074,****************,Crédito,630.74,0.0,05/12/2025,0,0,0,195052,731543464387,74518995339004696628481,,,,45817708,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.21,-7.57,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,09:48:24
07404308,TOTALGAS I,MXP,1,911043500002875882368600025000,****************,Débito,250.0,0.0,21/12/2025,0,0,0,006008,731581474396,74518995355001874043086,,,,91104350,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.44,-2.75,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,20:33:52
09662848,FORMULA GAS,MXP,1,458177090005693925653900023790,****************,Débito,237.9,0.0,03/12/2025,0,0,0,473409,821439907998,74518995337005896628488,,,,45817709,01/01/0001,04/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,10:47:15
07404295,TOTALGAS,MXP,1,911023850006553635379500010000,****************,Débito,100.0,0.0,08/12/2025,0,0,0,927095,731551287262,74518995342001474042955,,,,91102385,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,16:46:37
07404315,TOTALGAS,MXP,1,534085660007191647060600100647,****************,Débito,1006.47,0.0,16/12/2025,0,0,0,062021,731568131853,74518995350001374043151,,,,53408566,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.8,-5.03,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,07:20:02
07981261,TOTAL GAS,MXP,1,529686850007259476616100020000,****************,Débito,200.0,0.0,20/12/2025,0,0,0,001546,731578942387,74518995354000379812616,,,,52968685,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.32,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,16:42:18
